t,fe0,fe3,ex,ew,ux,uw,x,y,z,b,vel,spindle_on,spindle_rpm
853.556,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
853.657,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
853.757,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
853.858,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
853.959,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
854.059,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
854.160,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
854.262,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
854.363,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
854.463,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
854.564,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
854.665,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
854.765,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
854.869,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
854.970,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
855.071,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
855.172,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
855.273,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
855.374,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
855.475,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
855.578,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
855.678,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
855.779,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
855.880,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
855.982,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
856.083,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
856.184,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
856.286,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
856.386,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
856.488,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
856.589,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
856.690,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
856.790,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
856.891,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
856.992,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
857.094,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
857.194,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
857.296,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
857.399,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
857.500,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
857.601,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
857.702,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
857.804,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
857.907,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
858.008,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
858.109,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
858.209,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
858.313,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
858.414,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
858.515,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
858.616,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
858.719,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
858.820,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
858.921,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
859.024,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
859.126,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
859.228,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
859.329,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
859.430,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
859.531,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
859.634,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
859.735,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
859.841,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
859.944,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
860.046,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
860.147,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
860.249,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
860.350,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
860.453,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
860.554,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
860.659,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
860.762,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
860.867,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
860.972,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
861.073,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
861.174,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
861.276,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
861.378,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
861.480,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
861.581,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
861.682,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
861.784,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
861.888,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
861.991,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
862.093,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
862.196,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
862.302,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
862.403,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
862.507,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
862.608,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
862.709,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
862.809,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
862.910,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
863.011,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
863.111,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
863.212,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
863.313,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
863.414,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
863.516,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
863.618,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
863.719,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
863.820,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
863.920,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
864.021,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
864.122,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
864.223,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
864.324,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
864.425,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
864.526,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
864.627,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
864.727,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
864.828,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
864.929,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
865.030,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
865.130,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
865.231,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
865.332,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
865.432,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
865.533,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
865.634,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
865.734,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
865.835,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
865.936,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
866.037,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
866.138,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
866.239,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
866.340,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
866.442,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
866.543,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
866.644,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
866.745,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
866.847,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
866.948,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
867.048,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
867.150,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
867.250,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
867.351,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
867.452,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
867.552,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
867.653,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
867.754,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
867.855,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
867.956,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
868.057,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
868.157,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
868.258,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
868.359,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
868.460,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
868.562,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
868.663,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
868.765,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
868.867,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
868.969,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
869.070,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
869.171,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
869.272,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
869.373,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
869.474,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
869.575,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
869.676,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
869.777,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
869.877,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
869.978,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
870.078,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
870.179,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
870.280,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
870.381,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
870.481,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
870.582,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
870.682,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
870.784,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
870.885,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
870.986,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
871.088,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
871.190,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
871.290,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
871.391,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
871.493,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
871.594,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
871.695,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
871.796,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
871.898,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
872.003,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
872.104,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
