# t ex ey ez ew A C jx jy jz
1786099380.826 -0.003616653 0.01063922 0.006121144 -0.008816653 8.520281 17.04056 -754.405 -351.316 -45.69837 
1786099380.986 -0.007805559 0.0106353 0.005252702 -0.008005559 8.062504 16.12501 -755.49 -349.628 -45.41643 
1786099381.145 -0.009083078 0.008940583 0.004984301 -0.009283078 7.614599 15.2292 -756.5 -347.948 -45.15608 
1786099381.303 -0.008199312 0.01077159 0.005681342 -0.008399312 7.184854 14.36971 -757.42 -346.316 -44.92113 
1786099381.463 -0.007291682 0.00812946 0.005590498 -0.007491682 6.765001 13.53 -758.27 -344.696 -44.70396 
1786099381.623 -0.003889127 0.0113678 0.0054234 -0.008752707 6.352689 12.70538 -759.06 -343.092 -44.5033 
1786099381.783 -0.006386155 0.005783094 0.005150496 -0.006586155 5.958286 11.91657 -759.765 -341.532 -44.32296 
1786099381.944 -0.007559332 0.007905864 0.006323853 -0.006605951 5.569414 11.13883 -760.42 -339.984 -44.15786 
1786099382.103 -0.00321121 0.006411239 0.006404774 -0.00841121 5.200486 10.40097 -761.005 -338.504 -44.01054 
1786099382.263 -0.003259841 0.007923907 0.005845456 -0.008459841 4.844226 9.688452 -761.53 -337.064 -43.87719 
1786099382.424 -0.00582371 0.009352737 0.004517315 -0.01102371 4.496335 8.992671 -762.005 -335.648 -43.75527 
1786099382.584 -0.00515304 0.006176641 0.004835895 -0.01035304 4.16344 8.32688 -762.43 -334.28 -43.64859 
1786099382.743 -0.002925391 0.00580101 0.004725742 -0.008125391 3.843391 7.686782 -762.81 -332.96 -43.55334 
1786099382.904 -0.002586476 0.006860998 0.00382495 -0.007786476 3.536153 7.072305 -763.145 -331.688 -43.46825 
1786099383.065 -0.009198827 0.003651903 0.004709331 -0.009398827 3.239862 6.479723 -763.435 -330.452 -43.39459 
1786099383.229 -0.003330241 0.008556339 0.004992969 -0.008530241 2.951363 5.902727 -763.705 -329.252 -43.32855 
1786099383.391 -0.004827552 0.007398175 0.004673481 -0.01002755 2.679622 5.359244 -763.93 -328.112 -43.2714 
1786099383.550 -0.006872256 0.006688693 0.004568314 -0.007072256 2.424113 4.848226 -764.125 -327.036 -43.22314 
1786099383.707 -0.005797992 0.005062461 0.005009781 -0.01099799 2.185829 4.371657 -764.285 -326.032 -43.1825 
1786099383.867 -0.006334659 0.006721009 0.004653167 -0.006534659 1.957092 3.914183 -764.425 -325.068 -43.14694 
1786099384.026 -0.005582424 0.006188619 0.005301879 -0.005782424 1.739642 3.479284 -764.545 -324.148 -43.11773 
1786099384.188 -3.400551e-05 0.006045307 0.004936609 -0.005798265 1.53378 3.06756 -764.65 -323.276 -43.09233 
1786099384.348 -0.002925975 0.008011032 0.005218077 -0.008125975 1.340865 2.68173 -764.73 -322.46 -43.07201 
1786099384.505 -0.003288236 0.005465583 0.005060438 -0.008861578 1.164141 2.328282 -764.795 -321.708 -43.05423 
1786099384.665 -0.001746398 0.003906346 0.005732181 -0.006946398 0.9989071 1.997814 -764.85 -321.004 -43.0428 
1786099384.824 0.001657857 0.004569423 0.0047052 -0.008542143 0.8472399 1.69448 -764.895 -320.36 -43.03137 
1786099384.983 0.01414194 0.01562359 0.009026441 0.008941942 0.7063675 1.412735 -764.94 -319.772 -43.02756 
1786099385.142 0.01482637 0.0132159 0.008756496 0.01462637 0.5790461 1.158092 -764.965 -319.228 -43.02121 
1786099385.302 0.01704678 0.01717102 0.009391956 0.01684678 0.4643816 0.928763 -764.985 -318.744 -43.0174 
1786099385.463 0.01931816 0.0151018 0.01003436 0.01911816 0.3605522 0.7211044 -765 -318.3 -43.01486 
1786099385.624 0.01090389 0.01281119 0.008328032 0.01070389 0.2708691 0.5417381 -765 -317.916 -43.01105 
1786099385.784 0.01559315 0.01606426 0.009655749 0.01539315 0.1940067 0.3880133 -765.01 -317.592 -43.01105 
1786099385.942 0.01752268 0.0153058 0.009153377 0.01732268 0.1302889 0.2605778 -765.015 -317.32 -43.00978 
1786099386.103 0.01592596 0.01393629 0.008282559 0.01072596 0.07894117 0.1578823 -765.015 -317.1 -43.00851 
1786099386.265 0.01023519 0.01263066 0.007185254 0.01003519 0.03978456 0.0795691 -765.01 -316.932 -43.00724 
1786099386.425 0.02003077 0.02074067 0.01104636 0.01983077 0.01426943 0.02853886 -765.02 -316.832 -43.01105 
1786099386.586 0.02500036 0.02337327 0.01232396 0.02480036 0.001557212 0.00311441 -765.025 -316.78 -43.01232 
1786099386.747 0.03 0.03000007 0.01486405 0.0298 8.844069e-09 1.176852e-08 -765.03 -316.78 -43.01486 
1786099386.906 0.03 0.03000007 0.01486405 0.0298 8.844069e-09 1.176852e-08 -765.03 -316.78 -43.01486 
1786099387.066 0.03 0.02600007 0.01359405 0.0298 8.844069e-09 1.176852e-08 -765.03 -316.776 -43.01359 
1786099387.226 0.03 0.02600007 0.01359405 0.0298 8.844069e-09 1.176852e-08 -765.03 -316.776 -43.01359 
1786099387.387 0.03 0.02600007 0.01359405 0.0298 8.844069e-09 1.176852e-08 -765.03 -316.776 -43.01359 
1786099387.547 0.025 0.02200007 0.01232405 0.0248 8.844069e-09 1.176852e-08 -765.025 -316.772 -43.01232 
1786099387.707 0.025 0.02200007 0.01105405 0.0248 8.844069e-09 1.176852e-08 -765.025 -316.772 -43.01105 
1786099387.867 0.02 0.01800007 0.01105405 0.0198 8.844069e-09 1.176852e-08 -765.02 -316.768 -43.01105 
1786099388.028 0.02 0.01800007 0.01105405 0.0198 8.844069e-09 1.176852e-08 -765.02 -316.772 -43.01105 
1786099388.188 0.02 0.01800007 0.01105405 0.0198 8.844069e-09 1.176852e-08 -765.02 -316.768 -43.01105 
1786099388.349 0.015 0.01800007 0.00978405 0.0148 8.844069e-09 1.176852e-08 -765.015 -316.768 -43.00978 
1786099388.510 0.02 0.01800007 0.00978405 0.0198 8.844069e-09 1.176852e-08 -765.02 -316.768 -43.00978 
1786099388.670 0.02 0.01800007 0.01105405 0.0198 8.844069e-09 1.176852e-08 -765.02 -316.768 -43.01105 
1786099388.828 0.02 0.01800007 0.00978405 0.0148 8.844069e-09 1.176852e-08 -765.02 -316.768 -43.00978 
1786099388.988 0.02 0.01800007 0.01105405 0.0198 8.844069e-09 1.176852e-08 -765.02 -316.768 -43.01105 
1786099389.147 0.02 0.01800007 0.01105405 0.0198 8.844069e-09 1.176852e-08 -765.02 -316.768 -43.01105 
1786099389.307 0.015 0.01800007 0.00978405 0.0198 8.844069e-09 1.176852e-08 -765.015 -316.768 -43.00978 
1786099389.465 0.015 0.01800007 0.008514051 0.0148 8.844069e-09 1.176852e-08 -765.015 -316.768 -43.00851 
1786099389.624 0.009999998 0.01400007 0.007244051 0.009799998 8.844069e-09 1.176852e-08 -765.01 -316.764 -43.00724 
1786099389.783 0.009999998 0.01000007 0.005974052 0.009799998 8.844069e-09 1.176852e-08 -765.01 -316.76 -43.00597 
1786099389.943 0.005005089 0.001083376 0.00470278 0.005005089 0.005851386 0.01170278 -765.005 -316.776 -43.0047 
1786099390.104 -0.004910849 -0.006277611 -0.002938231 -0.009910849 0.024491 0.04898203 -764.995 -316.848 -42.99708 
1786099390.265 -0.009535062 -0.01213503 -0.006842176 -0.009535062 0.05593551 0.111871 -764.99 -316.976 -42.99327 
1786099390.425 -0.008499257 -0.005835972 -0.00456113 -0.003499257 0.100484 0.2009681 -764.99 -317.172 -42.99581 
1786099390.586 -0.00627094 -0.008404584 -0.005118213 -0.00627094 0.1583989 0.3167978 -764.99 -317.416 -42.99581 
1786099390.747 -0.01724154 -0.01678842 -0.009943707 -0.01720903 0.2289595 0.4579191 -764.975 -317.708 -42.992 
1786099390.906 -0.01559227 -0.01556821 -0.009057954 -0.01559227 0.3119202 0.6238405 -764.97 -318.06 -42.99454 
1786099391.067 -0.02037741 -0.01882743 -0.009071824 -0.02037741 0.4070535 0.8141071 -764.955 -318.468 -42.99708 
1786099391.231 -0.0149525 -0.01579586 -0.007848437 -0.0149525 0.5191179 1.038236 -764.945 -318.944 -43.00216 
1786099391.393 -0.01867498 -0.01632529 -0.009358648 -0.01867498 0.6423934 1.284787 -764.92 -319.468 -43.00597 
1786099391.551 -0.01568587 -0.01349771 -0.008737552 -0.01568587 0.7752749 1.55055 -764.895 -320.036 -43.01359 
1786099391.710 -0.01379974 -0.01557372 -0.009072146 -0.01379974 0.9215645 1.843129 -764.86 -320.656 -43.02248 
1786099391.869 -0.01152449 -0.01501202 -0.008196414 -0.01652449 1.080549 2.161097 -764.815 -321.332 -43.03518 
1786099392.030 -0.01665842 -0.01639314 -0.009202305 -0.01665842 1.253281 2.506563 -764.75 -322.064 -43.04915 
1786099392.192 -0.01198969 -0.01250699 -0.007565051 -0.01198969 1.439999 2.879998 -764.68 -322.86 -43.06947 
1786099392.363 -0.01380816 -0.01588704 -0.009435542 -0.01817652 1.655076 3.310151 -764.575 -323.768 -43.09233 
1786099392.521 -0.02375918 -0.02640888 -0.01269878 -0.02875918 1.864575 3.729151 -764.46 -324.644 -43.11646 
1786099392.678 -0.02455651 -0.02614506 -0.01203729 -0.02455651 2.085127 4.170253 -764.33 -325.576 -43.14948 
1786099392.837 -0.02149949 -0.02092314 -0.01127931 -0.02545182 2.321035 4.64207 -764.18 -326.576 -43.18885 
1786099392.997 -0.01912047 -0.01738426 -0.01101671 -0.01912047 2.571201 5.142402 -764 -327.632 -43.23457 
1786099393.157 -0.02007239 -0.02077663 -0.01046819 -0.01866059 2.834145 5.668289 -763.79 -328.732 -43.28791 
1786099393.314 -0.02100916 -0.02025164 -0.0104317 -0.02100916 3.104639 6.209279 -763.55 -329.864 -43.3476 
1786099393.472 -0.01777466 -0.01886205 -0.01049129 -0.01777466 3.389264 6.778528 -763.28 -331.052 -43.41618 
1786099393.628 -0.01440801 -0.01663599 -0.009286391 -0.01940801 3.68447 7.368941 -762.975 -332.28 -43.49492 
1786099393.786 -0.01619037 -0.01585933 -0.009300885 -0.01619037 3.992003 7.984006 -762.625 -333.552 -43.58255 
1786099393.945 -0.01464241 -0.01635726 -0.01016561 -0.01464241 4.315962 8.631923 -762.23 -334.884 -43.68161 
1786099394.103 -0.01345676 -0.02002133 -0.009723749 -0.01345676 4.650466 9.300933 -761.79 -336.248 -43.79337 
1786099394.263 -0.01354299 -0.0156427 -0.008611142 -0.01526105 5.00192 10.00384 -761.29 -337.68 -43.92037 
1786099394.432 -0.01341626 -0.01492894 -0.008226831 -0.0147625 5.380145 10.76029 -760.715 -339.208 -44.06642 
1786099394.598 -0.01230039 -0.01399859 -0.008592712 -0.01230039 5.776808 11.55362 -760.07 -340.792 -44.23025 
1786099394.758 -0.0163324 -0.0157134 -0.008929884 -0.0163324 6.170237 12.34047 -759.38 -342.348 -44.40424 
1786099394.918 -0.01214289 -0.0141326 -0.007986758 -0.01214289 6.574083 13.14817 -758.635 -343.932 -44.59601 
1786099395.082 -0.01099761 -0.01249927 -0.008131058 -0.01099761 6.995999 13.992 -757.805 -345.568 -44.8081 
1786099395.245 -0.01183115 -0.01055385 -0.007266228 -0.01183115 7.433829 14.86766 -756.89 -347.244 -45.04305 
1786099395.411 -0.00977396 -0.008949062 -0.00690252 -0.00977396 7.896112 15.79222 -755.87 -348.988 -45.30594 
1786099395.571 -0.008307994 -0.01119006 -0.007460851 -0.01330799 8.354974 16.70995 -754.8 -350.688 -45.58153 
1786099395.730 -0.008123002 -0.01010737 -0.007762044 -0.013123 8.820978 17.64196 -753.655 -352.388 -45.87744 
1786099395.888 -0.01058816 -0.01191362 -0.007735926 -0.01058816 9.296388 18.59278 -752.425 -354.088 -46.19621 
1786099396.045 -0.008641576 -0.01217102 -0.008193083 -0.01364158 9.781231 19.56246 -751.115 -355.788 -46.53784 
1786099396.202 -0.006139059 -0.009171847 -0.007282206 -0.01113906 10.27841 20.56325 -749.7 -357.508 -46.90995 
1786099396.361 -0.009580073 -0.01301843 -0.007668609 -0.01458007 10.79123 21.58246 -748.19 -359.208 -47.30619 
1786099396.530 -0.009197645 -0.006082578 -0.007136088 -0.008568477 11.34679 22.69357 -746.475 -361.02 -47.76085 
1786099396.693 -0.008765576 -0.009769773 -0.006558495 -0.01376558 11.91281 23.82563 -744.65 -362.804 -48.24726 
1786099396.853 -0.009034459 -0.008331458 -0.007213923 -0.01403446 12.4715 24.943 -742.775 -364.508 -48.74891 
1786099397.015 -0.009503833 -0.009282332 -0.006905906 -0.01450383 13.04651 26.09301 -740.755 -366.208 -49.29374 
1786099397.174 -0.007094603 -0.008793206 -0.006812405 -0.0120946 13.63085 27.2617 -738.66 -367.844 -49.86397 
1786099397.331 -0.01006112 -0.008473151 -0.006259224 -0.01006112 14.21664 28.43328 -736.465 -369.424 -50.46468 
1786099397.494 -0.007360186 -0.009263736 -0.006884529 -0.01223078 14.82631 29.65263 -734.11 -370.988 -51.11492 
1786099397.659 -0.006514739 -0.008224107 -0.006918177 -0.01151474 15.47238 30.94477 -731.53 -372.556 -51.83374 
1786099397.817 -0.007638492 -0.01153933 -0.006879437 -0.01263849 16.10814 32.21629 -728.91 -374 -52.57034 
1786099397.975 -0.008509749 -0.007519664 -0.00706628 -0.01350975 16.74855 33.4971 -726.195 -375.364 -53.34123 
1786099398.134 -0.006256902 -0.009996383 -0.006600159 -0.0112569 17.40148 34.80296 -723.355 -376.644 -54.15784 
1786099398.291 -0.006164618 -0.009260575 -0.006374738 -0.01116462 18.07098 36.14195 -720.365 -377.848 -55.02652 
1786099398.449 -0.01083819 -0.01019461 -0.007707187 -0.01083819 18.7446 37.48919 -717.28 -378.94 -55.93076 
1786099398.606 -0.008939842 -0.007087723 -0.00761488 -0.01393984 19.43043 38.86087 -714.075 -379.932 -56.8858 
1786099398.767 -0.009836118 -0.007448707 -0.006696148 -0.009836118 20.13326 40.26652 -710.72 -380.812 -57.89926 
1786099398.930 -0.00809885 -0.00890534 -0.006020457 -0.00809885 20.88036 41.76073 -707.085 -381.596 -59.01432 
1786099399.094 -0.005174771 -0.006530722 -0.00609679 -0.01517477 21.63639 43.27279 -703.34 -382.232 -60.18144 
1786099399.253 -0.007768934 -0.004080048 -0.006292623 -0.01375941 22.38702 44.77404 -699.555 -382.7 -61.37905 
1786099399.411 -0.006972313 -0.007511229 -0.006911555 -0.01197231 23.13611 46.27221 -695.73 -383 -62.61984 
1786099399.570 -0.008865558 -0.004592645 -0.006969289 -0.008865558 23.90228 47.80457 -691.765 -383.132 -63.91397 
1786099399.729 -0.005261844 0.0007613435 -0.006704631 -0.01026184 24.69589 49.39179 -687.62 -383.088 -65.30462 
1786099399.893 -0.00176331 0.005909103 -0.006852126 -0.01176331 25.49245 50.98489 -683.42 -382.848 -66.74226 
1786099400.058 -0.00834196 0.007709641 -0.006354404 -0.01334196 26.3477 52.6954 -678.875 -382.372 -68.33484 
1786099400.216 -0.004925452 0.008017765 -0.006847494 -0.01206675 27.17536 54.35073 -674.465 -381.692 -69.92107 
1786099400.373 -0.006150037 0.009432716 -0.007105762 -0.01115004 27.99997 55.99994 -670.05 -380.8 -71.54667 
1786099400.531 -0.002866468 0.006287258 -0.00742997 -0.01286647 28.84222 57.68444 -665.545 -379.664 -73.25355 
1786099400.688 -0.003372479 0.007325066 -0.007000295 -0.008372479 29.69157 59.38314 -661.01 -378.296 -75.02139 
1786099400.846 -0.0096745 0.005898613 -0.007349209 -0.0096745 30.55358 61.10717 -656.42 -376.672 -76.86289 
1786099401.011 -0.009219638 0.009859591 -0.008228427 -0.009219638 31.40474 62.80947 -651.925 -374.844 -78.72724 
1786099401.179 -0.006213498 0.009312102 -0.007428071 -0.006213498 32.32759 64.65519 -647.1 -372.6 -80.80242 
1786099401.341 -0.005903416 0.01030135 -0.006945216 -0.01090342 33.17326 66.34653 -642.73 -370.312 -82.7506 
1786099401.500 -0.006060007 0.00860809 -0.007399068 -0.006060007 33.99047 67.98093 -638.565 -367.888 -84.67465 
1786099401.660 -0.0009793219 0.01003733 -0.006350605 -0.005979322 34.80003 69.60007 -634.51 -365.288 -86.62283 
1786099401.817 -0.005958009 0.008709018 -0.006864607 -0.005958009 35.58696 71.17392 -630.63 -362.568 -88.55323 
1786099401.976 -0.005715224 0.01123587 -0.006508944 -0.005715224 36.36625 72.7325 -626.87 -359.696 -90.50268 
1786099402.134 0.00142815 0.01081488 -0.0070078 -0.00857185 37.12334 74.24668 -623.305 -356.732 -92.44324 
1786099402.302 -0.005710164 0.01132454 -0.006471973 -0.005710164 37.91512 75.83023 -619.655 -353.456 -94.48413 
1786099402.464 -0.003426503 0.01254925 -0.007223125 0.001573497 38.67444 77.34888 -616.26 -350.148 -96.48692 
1786099402.621 -0.001210154 0.01374341 -0.006409996 0.003789846 39.39791 78.79583 -613.12 -346.848 -98.42747 
1786099402.778 -0.001825478 0.006568624 -0.00568101 0.008174522 40.10432 80.20865 -610.145 -343.48 -100.3515 
1786099402.935 -0.00514575 0.00945164 -0.005377648 0.00985425 40.79847 81.59694 -607.315 -340.052 -102.2692 
1786099403.092 0.00575137 0.01088098 -0.005743016 0.00575137 41.48457 82.96913 -604.63 -336.54 -104.1907 
1786099403.250 0.006929027 0.01400499 -0.005518565 0.01192903 42.15402 84.30804 -602.095 -333 -106.0919 
1786099403.409 0.003988853 0.01059333 -0.00632278 0.008988853 42.81517 85.63035 -599.695 -329.392 -107.9918 
1786099403.574 0.004209086 0.007661973 -0.005514686 0.008002082 43.48842 86.97684 -597.355 -325.612 -109.9527 
1786099403.739 0.005925539 0.008366327 -0.00524209 0.008777148 44.15601 88.31201 -595.15 -321.764 -111.9212 
1786099403.899 0.005198067 0.01249847 -0.006375365 0.01019807 44.79034 89.58068 -593.15 -318.02 -113.8122 
1786099404.059 0.008248149 0.01179512 -0.005787385 0.008248149 45.40795 90.81591 -591.31 -314.288 -115.6753 
1786099404.216 0.008741294 0.0109263 -0.004878166 0.008741294 46.00527 92.01055 -589.625 -310.604 -117.4965 
1786099404.376 0.003632248 0.008397363 -0.005259456 0.008632248 46.59375 93.18751 -588.055 -306.904 -119.3075 
1786099404.533 0.004815288 0.01161898 -0.004662043 0.01347304 47.16245 94.3249 -586.635 -303.272 -121.0754 
1786099404.698 0.007213547 0.007345029 -0.005011097 0.007213547 47.7401 95.48021 -585.29 -299.516 -122.8864 
1786099404.862 0.005699856 0.007670182 -0.005812243 0.01069986 48.31076 96.62151 -584.055 -295.752 -124.6923 
1786099405.019 0.008298706 0.008192377 -0.00414767 0.009705442 48.84804 97.69607 -582.98 -292.16 -126.4094 
1786099405.177 0.007463643 0.007373511 -0.005479797 0.01246364 49.36617 98.73233 -582.03 -288.652 -128.0756 
1786099405.334 0.002793808 0.005603939 -0.005078627 0.007793808 49.87202 99.74404 -581.175 -285.188 -129.7164 
1786099405.492 0.005388258 0.01018448 -0.0044559 0.009878774 50.36857 100.7371 -580.42 -281.756 -131.3395 
1786099405.649 0.003914852 0.00594817 -0.004990703 0.008914852 50.84966 101.6993 -579.76 -278.396 -132.9219 
1786099405.806 0.004795871 0.00202798 -0.005881381 0.009795871 51.31841 102.6368 -579.19 -275.092 -134.4739 
1786099405.973 0.0008764016 0.005481539 -0.004523118 0.0108764 51.78346 103.5669 -578.69 -271.796 -136.0258 
1786099406.138 -0.001164271 0.004637983 -0.005319364 0.008835729 52.26351 104.527 -578.25 -268.364 -137.6362 
1786099406.298 -0.0006354262 0.003786714 -0.00473658 0.009364574 52.70486 105.4097 -577.915 -265.188 -139.1271 
1786099406.456 0.0001975085 0.005387258 -0.004259478 0.01019751 53.12797 106.2559 -577.655 -262.128 -140.5648 
1786099406.614 -0.0001559862 0.004066165 -0.00168363 0.009844014 53.53594 107.0719 -577.46 -259.16 -141.9605 
1786099406.775 0.001272936 0.004933679 -0.0007706454 0.01127294 53.93637 107.8727 -577.325 -256.236 -143.3359 
1786099406.934 0.00615678 0.006154975 -0.002617066 0.00615678 54.32153 108.6431 -577.25 -253.412 -144.6631 
1786099407.101 0.005373738 0.005106577 -0.00188942 0.01037374 54.70558 109.4112 -577.22 -250.584 -145.9953 
1786099407.264 6.415561e-05 0.002451833 0.002374512 0.009864156 55.08066 110.1613 -577.235 -247.812 -147.3059 
1786099407.421 -0.00173521 -0.005513296 0.004888009 0.00806479 55.42702 110.854 -577.295 -245.24 -148.5201 
1786099407.579 -0.004071151 -0.008118307 0.00545496 0.005728849 55.75659 111.5132 -577.39 -242.792 -149.6783 
1786099407.736 -0.003375861 -0.005753059 0.005652619 0.006424139 56.07385 112.1477 -577.52 -240.436 -150.7972 
1786099407.892 -0.004591958 -0.009628146 0.006003831 0.004125716 56.37876 112.7575 -577.675 -238.164 -151.8767 
1786099408.050 -0.007119679 -0.006093728 0.005734959 0.007680321 56.67138 113.3428 -577.855 -235.984 -152.9155 
1786099408.206 -0.007655856 -0.007487624 0.006468257 0.005801221 56.95165 113.9033 -578.055 -233.892 -153.9137 
1786099408.371 -0.004940903 -0.006916163 0.005851462 0.009859097 57.22792 114.4558 -578.285 -231.828 -154.9018 
1786099408.533 -0.006582619 -0.008329327 0.006646994 0.008217381 57.49269 114.9854 -578.525 -229.848 -155.8518 
1786099408.693 -0.004190639 -0.005924021 0.006479138 0.005609361 57.73962 115.4792 -578.775 -228.004 -156.7395 
1786099408.852 -0.003784037 -0.01076292 0.005648371 0.006015963 57.97379 115.9476 -579.03 -226.248 -157.5879 
1786099409.009 -0.007353194 -0.007233586 0.005359787 0.005825997 58.19244 116.3849 -579.285 -224.616 -158.3727 
1786099409.166 -0.008416666 -0.01052741 0.004793895 0.001383334 58.39736 116.7947 -579.535 -223.08 -159.1144 
1786099409.324 -0.006056 -0.006139987 0.006738908 0.003744 58.58995 117.1799 -579.79 -221.644 -159.8154 
1786099409.481 0.000613936 -0.006161223 0.006399297 0.005413936 58.77022 117.5404 -580.045 -220.296 -160.4708 
1786099409.645 -0.004084692 -0.00724106 0.005416339 0.005715308 58.94022 117.8804 -580.285 -219.024 -161.0892 
1786099409.810 -0.006257012 -0.006491629 0.006561042 0.003542988 59.10517 118.2103 -580.53 -217.792 -161.6925 
1786099409.972 0.008136534 0.006312784 0.01002308 0.01657173 59.25445 118.5089 -580.78 -216.688 -162.2411 
1786099410.130 0.01304453 0.00904497 0.00896729 0.01784453 59.38464 118.7693 -580.99 -215.72 -162.7174 
1786099410.287 0.02035523 0.01452778 0.01182297 0.02015523 59.50163 119.0033 -581.19 -214.852 -163.1492 
1786099410.444 0.0138672 0.007727977 0.008626382 0.0136672 59.6063 119.2126 -581.36 -214.064 -163.5302 
1786099410.601 0.01494722 0.01271843 0.009684542 0.01474722 59.69865 119.3973 -581.52 -213.38 -163.8705 
1786099410.759 0.01480112 0.009573432 0.01004655 0.01460112 59.77867 119.5573 -581.66 -212.78 -164.1652 
1786099410.924 0.01028084 0.007830829 0.008819161 0.01008084 59.84872 119.6974 -581.78 -212.256 -164.423 
1786099411.090 0.0103357 0.01033923 0.007527614 0.0101357 59.907 119.814 -581.885 -211.824 -164.6351 
1786099411.262 0.0141945 0.008503352 0.009966239 0.0135932 59.95185 119.9037 -581.97 -211.488 -164.8027 
1786099411.420 0.02620257 0.02246131 0.01462583 0.03100257 59.98055 119.9611 -582.035 -211.288 -164.9132 
1786099411.577 0.02726445 0.02367909 0.0150477 0.02706445 59.99628 119.9926 -582.065 -211.172 -164.9716 
1786099411.735 0.02541775 0.02335976 0.01404968 0.02521775 60 120 -582.07 -211.144 -164.9843 
1786099411.897 0.02541775 0.02335976 0.01531968 0.03021775 60 120 -582.075 -211.144 -164.9856 
1786099412.055 0.02541775 0.02335976 0.01404968 0.03021775 60 120 -582.075 -211.144 -164.9856 
1786099412.214 0.02541775 0.02335976 0.01404968 0.03021775 60 120 -582.07 -211.144 -164.9843 
1786099412.371 0.02541775 0.02335976 0.01404968 0.02521775 60 120 -582.07 -211.144 -164.9843 
1786099412.530 0.02541775 0.01935976 0.01277968 0.02521775 60 120 -582.07 -211.14 -164.9831 
1786099412.688 0.02041775 0.01935976 0.01277968 0.02521775 60 120 -582.065 -211.14 -164.9831 
1786099412.846 0.02041775 0.01935976 0.01277968 0.02521775 60 120 -582.065 -211.14 -164.9831 
1786099413.003 0.02041775 0.01935976 0.01150969 0.02021775 60 120 -582.065 -211.14 -164.9818 
1786099413.160 0.01541775 0.01535976 0.01150969 0.02021775 60 120 -582.06 -211.136 -164.9818 
1786099413.321 0.01541775 0.01535976 0.01150969 0.02021775 60 120 -582.06 -211.136 -164.9818 
1786099413.479 0.01541775 0.01535976 0.01023969 0.02021775 60 120 -582.06 -211.136 -164.9805 
1786099413.640 0.02041775 0.01535976 0.01150969 0.02021775 60 120 -582.065 -211.136 -164.9818 
1786099413.804 0.01541775 0.01535976 0.01023969 0.01521775 60 120 -582.06 -211.136 -164.9805 
1786099413.964 0.01541775 0.01535976 0.01023969 0.02021775 60 120 -582.06 -211.136 -164.9805 
1786099414.122 0.01541775 0.01535976 0.01023969 0.02021775 60 120 -582.06 -211.136 -164.9805 
1786099414.279 0.01541775 0.01535976 0.01023969 0.01521775 60 120 -582.06 -211.136 -164.9805 
1786099414.437 0.01186316 0.01351775 0.009320717 0.01686316 59.99922 119.9984 -582.055 -211.14 -164.9767 
1786099414.601 0.01229656 0.01083463 0.008324546 0.01229656 59.98812 119.9762 -582.035 -211.22 -164.9348 
1786099414.758 0.0007016273 -0.00140261 0.005339702 0.005701627 59.96447 119.9289 -581.98 -211.384 -164.8446 
1786099414.918 -0.00307926 -0.007864729 0.004460832 -0.00307926 59.92818 119.8564 -581.905 -211.652 -164.7087 
1786099415.076 -0.008905669 -0.007185994 0.0043773 -0.003905669 59.8789 119.7578 -581.815 -212.016 -164.5284 
1786099415.234 -0.0150708 -0.01646174 0.0008772851 -0.0100708 59.81809 119.6362 -581.7 -212.46 -164.3011 
1786099415.392 -0.02090254 -0.02176296 -0.009502773 -0.02090254 59.74498 119.49 -581.565 -213.004 -164.0191 
1786099415.551 -0.01433545 -0.01623557 -0.007724124 -0.01433545 59.65778 119.3156 -581.42 -213.656 -163.7029 
1786099415.710 -0.01606797 -0.02051512 -0.008572152 -0.01606797 59.55911 119.1182 -581.25 -214.388 -163.3397 
1786099415.870 -0.01818115 -0.01731924 -0.008096758 -0.01318115 59.44648 118.893 -581.06 -215.24 -162.9231 
1786099416.030 -0.01421669 -0.01800121 -0.008218064 -0.01421669 59.32103 118.6404 -580.855 -216.176 -162.4634 
1786099416.187 -0.01868607 -0.01712714 -0.00937782 -0.01368607 59.1846 118.3692 -580.64 -217.188 -161.9668 
1786099416.346 -0.009463113 -0.01320497 -0.007807726 -0.01446311 59.0347 118.0694 -580.42 -218.312 -161.4207 
1786099416.505 -0.0148753 -0.01611453 -0.008014742 -0.009875297 58.87216 117.7443 -580.175 -219.524 -160.8276 
1786099416.664 -0.0120969 -0.01786195 -0.007699897 -0.0120969 58.69698 117.394 -579.93 -220.832 -160.1901 
1786099416.822 -0.01007788 -0.01442055 -0.007125029 -0.01346958 58.50916 117.0183 -579.675 -222.24 -159.5081 
1786099416.984 -0.02150155 -0.02572345 -0.01165324 -0.02150155 58.30869 116.6174 -579.41 -223.728 -158.7766 
1786099417.144 -0.02063345 -0.02430702 -0.01161023 -0.02563345 58.09286 116.1857 -579.15 -225.344 -157.9955 
1786099417.305 -0.02202891 -0.02373658 -0.01111804 -0.02202891 57.86403 115.7281 -578.89 -227.056 -157.17 
1786099417.464 -0.02035532 -0.02423689 -0.01054043 -0.01880577 57.62224 115.2445 -578.64 -228.864 -156.3001 
1786099417.624 -0.02370744 -0.02381866 -0.01173737 -0.02222127 57.37075 114.7415 -578.395 -230.744 -155.3958 
1786099417.783 -0.01741432 -0.02136675 -0.01091555 -0.02241432 57.1066 114.2132 -578.17 -232.72 -154.451 
